,val_loss,loss
74,110.84188842773438,127.46105387513067
75,114.1965103149414,117.62507919526436
76,110.6081314086914,122.49537852112677
77,123.60662841796875,117.13504522619112
78,116.96434020996094,138.0475561652385
79,112.2734375,122.74607870612346
80,113.81526184082031,120.1447538993728
81,114.00614166259766,121.79006485200264
82,124.42842864990234,115.76280867885536
83,117.60363006591797,124.48839461635536
84,120.20272064208984,115.22612386354258
85,118.44312286376953,116.22000148934377
86,123.81744384765625,115.289726579693
87,121.26535034179688,124.14518179020412
88,136.38087463378906,109.15248666682713
89,116.07721710205078,137.98740505164778
90,135.9687042236328,119.00147537446358
91,121.13845825195312,120.81551092443331
92,109.80519104003906,134.40882594148877
93,148.275634765625,126.51744896257428
94,111.99601745605469,128.59902513530892
95,112.50117492675781,126.20410672040053
96,118.36357116699219,119.99480287793656
97,107.364990234375,120.85743004167584
98,117.07344818115234,119.95625659781443
99,120.9661865234375,121.62551772426552
100,119.92729187011719,115.56783133493343
101,118.40838623046875,115.02138798673388
102,119.32588195800781,115.15708901848592
103,131.9646453857422,108.80862330047178
104,124.65214538574219,120.62729805959782
105,127.77070617675781,106.46451826498541
106,122.40998840332031,119.02188271535954
107,141.74652099609375,109.89017610146966
108,129.52938842773438,112.49364181303642
109,129.55288696289062,130.16688709527673
110,135.56222534179688,117.2068251488914
111,125.69074249267578,109.97549793082224
112,121.8382797241211,115.8234794509243
113,120.127685546875,108.95630806936344
114,130.20492553710938,103.43914343605579
115,125.01618194580078,108.33606149109316
116,120.052978515625,103.58764100410569
117,125.76176452636719,104.84598691698531
118,126.01716613769531,107.85826637375523
119,127.01557922363281,104.94954735124615
120,138.9202423095703,106.25031344991335
121,132.88748168945312,109.85680341048979
122,127.58448791503906,107.91079292834645
123,158.19192504882812,100.92208303532131
124,130.6300811767578,122.15198205222546
125,129.35968017578125,103.58499596824109
126,164.96627807617188,103.17593125894037
127,161.91184997558594,128.47073407240316
128,128.6837158203125,110.49602830913705
129,130.21603393554688,103.40096637564646
130,136.54144287109375,103.49168057508872
131,137.49679565429688,98.82900839792171
132,162.34619140625,97.62720639940719
133,142.10498046875,108.12800968868632
134,135.514404296875,99.30286461198834
135,158.73715209960938,96.60154713375468
136,137.205322265625,102.03950081408864
137,140.31515502929688,111.74662243480414
138,160.27511596679688,97.86084027357505
139,137.41445922851562,96.27342610963633
140,132.20779418945312,125.2785519344706
141,174.0513916015625,93.68694455858687
142,128.05352783203125,109.44236078396649
143,132.11976623535156,98.13170677507428
144,144.21255493164062,94.52812420482367
145,139.0836944580078,100.65680296991913
146,138.69662475585938,93.98955847511829
147,171.7996826171875,91.20328328307245
148,138.67404174804688,103.17716657611686
149,139.3112030029297,132.59899698176855
150,184.89024353027344,111.23566812864492
151,129.59762573242188,119.06857428752201
152,128.86639404296875,108.55360799440196
153,134.3428192138672,93.75239385685451
154,131.38685607910156,107.85402437666772
155,143.827392578125,92.6407231075663
156,135.1897735595703,97.8185762217347
157,153.35498046875,91.14558158122318
158,136.9425048828125,97.9454067391409
159,138.77593994140625,101.67365393840092
160,151.95712280273438,103.95497905032735
161,128.5809783935547,104.7766396965779
162,176.9135284423828,89.25178463358274
163,128.0041046142578,104.87543981847628
164,135.2305145263672,97.5758283910617
165,158.52581787109375,94.20059558707224
166,138.08456420898438,90.97637058311784
167,174.49673461914062,88.54007688710388
168,166.8104248046875,98.33400135308923
169,148.62814331054688,102.46757501951406
170,145.60867309570312,90.85976635570258
171,149.3109130859375,101.16052611445038
172,195.10772705078125,103.16005045931104
173,153.2666015625,92.04810875906071
174,152.11630249023438,128.23397096445862
175,180.35678100585938,122.72937022464376
176,149.28565979003906,112.79011793539557
177,164.01504516601562,104.94403484505666
178,146.40493774414062,88.14448891223317
179,146.90283203125,85.73324756890955
180,141.9897003173828,86.94215564996423
181,142.71347045898438,95.8192910207829
182,189.167724609375,86.36094751492352
183,149.91937255859375,91.7780155665438
184,155.92291259765625,136.99513029716385
185,235.7890625,96.75439533717196
186,140.24757385253906,115.39835196481624
187,148.5380096435547,93.13237816179303
188,144.59381103515625,88.24293743724554
189,162.2273406982422,84.39239888795665
190,165.53921508789062,87.10429124429193
191,160.44151306152344,95.12357878349196
192,148.8546905517578,91.2526152704803
193,180.79348754882812,98.64832262925698
194,145.12387084960938,88.17199750013755
195,145.22842407226562,100.62648252030493
196,225.01828002929688,82.75220516366018
197,147.07467651367188,127.69079353439976
198,146.4822540283203,100.95047781501017
199,213.5465850830078,77.39907471562775
200,147.09622192382812,100.88131934152523
201,150.54296875,92.64436555244554
202,189.13580322265625,76.81712572339555
203,151.26373291015625,89.19788349850077
204,152.376220703125,87.84542148213991
205,186.1274871826172,78.59930484395632
206,155.83804321289062,81.88855313583159
207,154.93006896972656,108.04864716865647
208,220.05252075195312,80.36632204727388
209,154.55572509765625,93.29987668319487
210,161.42691040039062,84.60228825958681
211,170.4530029296875,80.36953305526518
212,154.86334228515625,75.07728254291374
213,173.23980712890625,81.70529008247483
214,179.23660278320312,84.97443062150982
215,163.29733276367188,79.53405998122524
216,175.31472778320312,79.04108138823173
217,164.98709106445312,71.88978716353296
218,200.53900146484375,84.3800902299478
219,190.1344757080078,77.22749656354877
220,206.01087951660156,73.97286428532131
221,184.68548583984375,81.76113440285266
222,177.408447265625,85.27092323840505
223,184.56471252441406,86.96546635157625
224,170.79391479492188,72.61105196240922
225,186.6590118408203,72.37014504553566
226,183.9500274658203,74.09562538039516
227,179.18283081054688,71.79384725866183
228,182.77859497070312,69.66545182886259
229,188.66140747070312,70.92108702323806
230,195.0367431640625,69.37355256416429
231,226.8955078125,70.94313978813064
232,180.77975463867188,75.1534046656649
233,187.6756134033203,93.30312132499587
234,204.09832763671875,79.42953244061538
235,191.6612091064453,75.46671628280424
236,263.79669189453125,70.01072657947809
237,180.68260192871094,80.91019928623253
238,222.91390991210938,72.31608691685636
239,182.93740844726562,77.43841858984719
240,215.54827880859375,91.94819254270742
241,203.5647430419922,109.78316078723317
242,173.7979736328125,82.00223175908478
243,233.84982299804688,75.20558564092072
244,175.7128143310547,75.41264096112319
245,235.484375,90.79480345820038
246,200.30035400390625,104.41436251788072
247,187.86831665039062,68.27377276353432
248,252.47201538085938,70.8114152827733
249,202.961669921875,72.36473964637435
250,239.10562133789062,74.55379502202423
251,188.38165283203125,71.30431322984292
252,194.6314239501953,71.40448406380666
253,240.94793701171875,63.89137751619581
254,189.7934112548828,68.30353417195064
255,196.91180419921875,71.8001030935368
256,199.73648071289062,64.44325250974843
257,198.4407196044922,63.468037994814594
258,252.15298461914062,63.63577646604726
259,218.866943359375,76.35004645334163
260,239.299560546875,71.592458483199
261,210.60565185546875,71.22674915152537
262,198.491943359375,74.12114951979946
263,290.6617736816406,57.58638355093942
264,202.17054748535156,86.62954518492792
265,238.62258911132812,93.68895538759904
266,223.93585205078125,86.18779120646732
267,212.93115234375,61.854049252792144
268,236.52967834472656,84.75226109464404
269,201.45266723632812,59.75099864476164
270,241.12136840820312,72.00263028749278
271,229.92056274414062,59.34048706377056
272,247.15390014648438,59.459511447960224
273,233.48532104492188,64.19198310207314
274,222.95460510253906,57.85206367600132
275,277.51422119140625,58.865859340613994
276,226.91513061523438,70.2820798309756
277,242.9495849609375,59.25969201746121
278,225.0016326904297,57.811092215524596
279,248.12576293945312,64.70409103178642
280,260.8497619628906,57.533138328874614
281,227.29397583007812,56.05195392017633
282,262.99560546875,65.82661673048852
283,237.6620635986328,60.330761654276245
284,300.13616943359375,75.10271206708022
285,208.0758056640625,101.17017396738831
286,200.86990356445312,103.52081545977525
287,238.88165283203125,72.71289126973757
288,202.592529296875,80.0522187998597
289,252.75103759765625,83.03559649830133
290,221.231689453125,65.00507462192589
291,311.36993408203125,73.69628229275555
292,230.30093383789062,93.52912462261361
293,236.69590759277344,67.05141814325897
294,302.22662353515625,60.82443688620984
295,264.19580078125,54.109526056638906
296,327.5108642578125,105.34690231000873
297,275.6125183105469,71.86879192943304
298,212.27053833007812,63.33632278442383
299,246.46871948242188,83.63884788835553
300,268.31915283203125,68.93507009156993
301,243.37228393554688,62.40659600916043
302,328.177734375,61.81252826099664
303,248.98831176757812,71.71032021750867
304,296.5103454589844,71.85969645540479
305,250.04898071289062,70.00370503815127
306,233.86477661132812,52.055682168879976
307,273.2601623535156,52.679594765246755
308,270.086669921875,53.34816212721274
309,286.036376953125,50.45177972820443
310,281.79949951171875,51.172143157099335
311,256.3355712890625,51.14459561630034
312,260.38519287109375,58.01225691781917
313,258.66156005859375,57.08763804905851
314,252.84365844726562,55.362786091549296
315,271.1703186035156,51.38306652660101
316,290.4283447265625,50.61177245663925
317,272.73919677734375,57.63724453348509
318,415.3167419433594,83.77917115117462
319,255.1700897216797,134.31471273932658
320,238.70523071289062,86.37149875264772
321,313.20172119140625,52.551509857177734
322,231.50885009765625,89.26343702934157
323,243.69903564453125,69.53828172280755
324,266.6797180175781,52.56039777943786
325,263.7321472167969,53.613651221906636
326,272.95135498046875,52.1502534033547
327,273.06549072265625,50.27225311709122
328,282.20648193359375,51.43653326974788
329,284.47125244140625,47.921241813982036
330,294.58880615234375,47.34252510608082
331,264.8853759765625,47.287069508727164
332,289.36077880859375,54.84864390735895
333,287.79888916015625,45.941529569491536
334,313.31146240234375,47.96161732203524
335,298.6013488769531,45.713214699651154
336,278.6944274902344,44.80918040745695
337,369.255126953125,49.69955363743742
338,273.099853515625,63.91298116764552
339,327.409912109375,56.09782345194212
340,299.88763427734375,62.05460513477594
341,275.3904113769531,46.45280504898286
342,382.30126953125,52.10837012277523
343,284.853759765625,60.184392741028695
344,356.266845703125,47.8421541133397
345,273.2147216796875,66.8666530259898
346,287.5439758300781,58.318609210806834
347,293.209228515625,44.03960684655418
348,270.1251220703125,42.57805903528778
349,292.9171142578125,44.78561444349692
350,325.3072814941406,40.589016820343446
351,290.1116638183594,48.935338584470074
352,311.51446533203125,56.99788450858962
353,268.71038818359375,41.758376215545226
354,364.5657958984375,49.33733384038361
355,277.06170654296875,68.90591708707137
356,330.19573974609375,57.01324887342856
357,279.6750183105469,54.32398857868893
358,284.062255859375,42.88719416336274
359,319.8091125488281,40.609484336745574
360,287.3558654785156,43.066817753751515
361,306.0956115722656,39.22934346803477
362,294.4709167480469,38.687358372648
363,305.73321533203125,43.60861582151601
364,331.86279296875,38.52908255348743
365,292.28076171875,41.23305704895879
366,331.16729736328125,57.28905062608316
367,310.8074951171875,39.42437112835091
368,321.5321044921875,37.3663425176916
369,296.64410400390625,37.302766611878305
370,296.99139404296875,37.16629049811565
371,353.291015625,36.912346692152425
372,312.59100341796875,45.113127130857656
373,318.0798645019531,39.46656917518293
374,383.04052734375,46.11231262583128
375,278.8848876953125,57.97377207581426
376,283.0987854003906,39.01270917435767
377,322.6786193847656,39.00464108964087
378,303.87359619140625,47.695792775758555
379,318.27154541015625,36.021224008479585
380,357.2493896484375,35.32175853890433
381,319.6567687988281,47.056166017559214
382,389.82281494140625,65.96876172616449
383,293.00335693359375,54.47497569339376
384,324.4681701660156,39.432669142602194
385,296.50787353515625,36.46727043474224
386,438.69244384765625,54.196845256106954
387,277.6728820800781,64.37267751089284
388,433.9814758300781,52.11901780249367
389,278.706787109375,75.70160649527966
390,402.4490966796875,77.27638851756781
391,268.995849609375,94.45470949629663
392,276.20556640625,40.54991141843124
393,303.8559265136719,38.77310685708489
394,356.46173095703125,36.43837582225531
395,289.4847106933594,39.801915826931804
396,384.8182678222656,65.99918615314323
397,306.1968994140625,79.21760054037604
398,334.3013916015625,87.49752168252435
399,282.6581726074219,64.12483964839451
400,276.3256530761719,49.63914285579198
401,276.7606506347656,52.04762278812032
402,269.5102233886719,47.070052617032765
403,288.1105041503906,38.617875757351726
404,273.1640319824219,45.963016617466025
405,303.92315673828125,31.623266985718633
406,273.1746826171875,37.27692911658489
407,337.60821533203125,42.047278229619415
408,302.1824951171875,38.63941907211089
409,363.4035949707031,46.71884265416105
410,281.29730224609375,52.17002320625413
411,294.7309265136719,68.64841912497937
412,297.2220153808594,53.11539910544812
413,320.36962890625,38.711800051407074
414,336.6142578125,51.49666735152124
415,310.4054870605469,62.58549080432301
416,288.2167053222656,54.26915117720483
417,298.80853271484375,46.689343304701254
418,352.02423095703125,53.45001780818885
419,290.37518310546875,58.32325739256093
420,312.15850830078125,42.09846888797384
421,282.325439453125,33.20636931943222
422,356.10491943359375,56.9826350144937
423,301.28985595703125,53.87287682546696
424,368.0472717285156,45.384950234856404
425,297.39813232421875,55.40829134659028
426,296.8816833496094,41.79183170157419
427,278.53814697265625,45.25058399791449
428,310.36676025390625,36.4310998513665
429,328.85357666015625,35.29543809487786
430,306.33685302734375,28.374382260819555
431,337.00433349609375,32.99190985988563
432,324.1780090332031,32.35526893508266
433,369.54931640625,27.531395898738378
434,378.04052734375,35.160643617871784
435,357.531005859375,31.564943179278306
436,316.9853515625,28.6913448656109
437,388.93829345703125,31.011368361996933
438,329.7552490234375,38.88513285677198
439,400.6912841796875,48.67779718318456
440,315.0704650878906,46.58150095335195
441,332.243896484375,95.24270734652667
442,303.7530822753906,45.739572766801004
443,300.50518798828125,39.27883880239138
444,301.89312744140625,38.925789309219574
445,287.0670166015625,30.66670445992913
446,305.0603942871094,35.7292373012489
447,293.19842529296875,35.38631130272234
448,291.44287109375,32.17080914134711
449,341.61602783203125,41.677888252365754
450,322.5632019042969,36.761137089259186
451,310.13189697265625,28.043393041046574
452,357.18218994140625,31.230728216574224
453,336.6231689453125,30.21943734397351
454,459.4441833496094,40.73165951312428
455,312.36383056640625,46.575229564183196
456,327.39190673828125,36.02042249222876
457,359.1845703125,27.902887572704905
458,331.27825927734375,27.104371997672068
459,384.205322265625,33.70008191928058
460,318.34124755859375,35.53218610521773
461,364.9127502441406,29.685381499814316
462,332.31927490234375,42.133597709763215
463,447.4111022949219,51.383363065585286
464,311.43341064453125,61.681776261665455
465,341.6043395996094,47.95247805958063
466,295.0327453613281,62.31576822845029
467,328.18817138671875,47.22326654783437
468,317.6689147949219,43.75704252216178
469,343.10992431640625,40.666942703891806
470,340.28167724609375,29.821653554137324
471,371.3192138671875,31.84796250034386
472,348.68218994140625,30.72155670380928
473,320.32501220703125,23.99119596749964
474,447.6129150390625,27.347341215106802
475,319.73895263671875,54.74620097791645
476,315.52728271484375,40.76615373853227
477,306.9259338378906,24.162642787879623
478,365.34368896484375,41.813166188522125
479,359.7074890136719,23.284288070571254
480,424.3941955566406,24.94708273444377
481,330.2532958984375,31.140585939649124
482,383.32763671875,30.91111993118071
483,322.63153076171875,38.0018608603679
484,367.0117492675781,27.51166394059087
485,361.4163818359375,24.465775879336075
486,386.029296875,20.717167034955093
487,365.5893859863281,23.932717202414928
488,343.5185546875,25.873614136601837
489,393.90850830078125,44.59861212716976
490,369.43218994140625,24.24343517464651
491,348.1199951171875,26.16573736701213
492,389.4036865234375,28.50961561605964
493,328.45697021484375,34.66739993028238
494,331.284423828125,39.23424607935086
495,331.1301574707031,27.132394898105677
496,349.3622741699219,24.964330216528666
497,511.00445556640625,27.91875459106875
498,333.44464111328125,45.12662172989106
499,389.07293701171875,45.756511876280875
